Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
30,45,37,Black,Oil seeds,14,7,16,DAP
28,59,62,Loamy,Sugarcane,21,0,25,Urea
33,63,48,Loamy,Wheat,10,6,21,20-20
33,61,28,Red,Tobacco,19,4,23,28-28
35,56,41,Clayey,Paddy,52,0,20,Urea
30,58,36,Black,Millets,47,0,16,Urea
25,58,30,Black,Oil seeds,11,16,34,14-35-14
27,65,64,Red,Cotton,19,19,19,17-17-17
33,64,48,Loamy,Wheat,10,0,16,DAP
29,56,42,Clayey,Pulses,28,7,27,Urea
29,60,44,Red,Ground Nuts,22,6,16,DAP
31,47,40,Red,Ground Nuts,26,8,16,Urea
26,64,35,Clayey,Pulses,21,0,32,Urea
30,59,44,Clayey,Paddy,48,7,16,DAP
29,62,44,Clayey,Paddy,29,0,16,DAP
21,46,32,Clayey,Pulses,37,15,16,DAP
26,55,70,Loamy,Sugarcane,9,5,16,DAP
30,81,48,Loamy,Wheat,48,5,0,20-20
34,60,35,Black,Oil seeds,25,0,16,DAP
29,59,36,Loamy,Sugarcane,16,12,31,14-35-14
38,62,50,Loamy,Wheat,44,9,31,28-28
29,50,29,Clayey,Pulses,21,3,12,Urea
32,58,32,Red,Tobacco,36,1,30,DAP
28,55,32,Sandy,Millets,17,17,21,17-17-17
34,59,62,Red,Cotton,21,9,25,Urea
32,65,51,Loamy,Wheat,30,0,39,28-28
33,50,45,Sandy,Maize,15,20,12,17-17-17
33,68,63,Red,Cotton,14,15,30,14-35-14
33,50,42,Clayey,Paddy,15,17,35,14-35-14
24,51,37,Sandy,Barley,13,16,34,14-35-14
28,59,37,Red,Ground Nuts,0,0,16,DAP
34,56,34,Red,Ground Nuts,2,3,6,28-28
35,58,47,Loamy,Wheat,14,0,3,20-20
31,54,46,Sandy,Maize,15,1,26,28-28
36,64,42,Clayey,Paddy,21,0,9,Urea
33,65,51,Loamy,Wheat,14,15,22,17-17-17
30,58,63,Loamy,Sugarcane,11,12,39,14-35-14
26,54,38,Clayey,Paddy,13,24,21,10-26-26
26,78,46,Loamy,Wheat,11,16,37,14-35-14
24,60,37,Red,Ground Nuts,19,20,19,17-17-17
33,61,28,Black,Oil seeds,4,0,16,DAP
33,56,40,Clayey,Paddy,34,5,0,Urea
30,54,46,Clayey,Paddy,10,4,16,DAP
30,67,43,Clayey,Paddy,21,0,32,Urea
31,56,60,Black,Cotton,16,3,13,28-28
29,57,42,Black,Millets,29,0,45,Urea
32,64,66,Loamy,Sugarcane,5,4,35,DAP
33,58,29,Red,Tobacco,21,5,11,Urea
35,69,66,Black,Cotton,0,4,48,DAP
30,44,31,Clayey,Pulses,13,11,40,14-35-14
30,60,47,Sandy,Barley,1,5,31,DAP
35,52,49,Loamy,Sugarcane,14,12,32,14-35-14
35,63,51,Loamy,Wheat,35,9,0,20-20
29,66,34,Clayey,Pulses,21,0,11,Urea
31,57,31,Sandy,Millets,42,0,0,28-28
32,54,41,Sandy,Barley,19,20,19,17-17-17
28,50,31,Black,Oil seeds,14,18,19,17-17-17
29,69,38,Sandy,Barley,10,24,29,10-26-26
27,52,48,Loamy,Wheat,21,10,5,Urea
25,61,51,Sandy,Barley,10,27,25,10-26-26
27,52,39,Sandy,Maize,16,13,33,14-35-14
32,54,36,Black,Sugarcane,16,12,36,14-35-14
38,62,33,Sandy,Barley,13,24,31,10-26-26
30,61,31,Sandy,Millets,25,0,0,Urea
30,71,49,Loamy,Wheat,21,5,0,Urea
30,57,37,Clayey,Pulses,8,23,28,10-26-26
40,69,49,Loamy,Wheat,30,4,19,DAP
27,56,43,Sandy,Millets,18,0,16,28-28
29,55,30,Clayey,Pulses,9,28,26,10-26-26
32,52,50,Loamy,Wheat,40,0,6,Urea
32,59,61,Black,Cotton,26,9,52,DAP
28,56,43,Black,Millets,36,0,0,Urea
31,64,44,Clayey,Paddy,8,27,23,10-26-26
33,60,33,Black,Oil seeds,7,3,19,20-20
31,55,23,Black,Sugarcane,15,16,31,14-35-14
31,61,64,Black,Cotton,17,17,30,14-35-14
37,65,29,Red,Tobacco,13,25,27,10-26-26
31,50,66,Red,Cotton,21,1,6,Urea
34,66,36,Clayey,Paddy,14,3,10,28-28
33,57,45,Black,Millets,19,0,8,20-20
32,65,29,Red,Tobacco,8,26,29,10-26-26
29,51,52,Loamy,Sugarcane,21,13,26,Urea
31,49,44,Clayey,Paddy,29,7,44,DAP
35,57,65,Black,Cotton,12,26,30,10-26-26
33,60,45,Clayey,Paddy,22,11,16,Urea
31,59,40,Red,Ground Nuts,15,0,16,DAP
28,59,46,Clayey,Paddy,8,27,23,10-26-26
40,60,48,Loamy,Wheat,7,27,30,10-26-26
34,68,49,Loamy,Wheat,50,11,8,28-28
31,66,61,Black,Cotton,7,3,29,DAP
32,63,64,Red,Cotton,17,5,8,28-28
31,64,31,Red,Tobacco,0,0,16,DAP
31,50,32,Black,Oil seeds,19,7,29,20-20
32,67,31,Red,Tobacco,20,0,17,DAP
22,63,39,Sandy,Maize,18,16,17,17-17-17
32,70,40,Sandy,Barley,21,0,33,Urea
33,61,47,Loamy,Wheat,36,7,16,DAP
29,57,27,Red,Ground Nuts,16,0,28,DAP
28,53,37,Sandy,Millets,21,0,34,Urea
29,66,36,Red,Tobacco,12,24,23,10-26-26
28,61,43,Sandy,Maize,13,11,34,14-35-14
26,61,45,Sandy,Maize,17,16,20,17-17-17
28,60,31,Red,Ground Nuts,14,17,14,17-17-17
37,52,47,Sandy,Barley,11,23,26,10-26-26
30,57,36,Sandy,Barley,12,26,24,10-26-26
29,61,31,Black,Millets,27,0,23,DAP
34,54,44,Clayey,Paddy,25,2,16,DAP
35,58,49,Loamy,Wheat,10,26,24,10-26-26
27,55,34,Black,Millets,21,1,12,Urea
27,58,65,Red,Cotton,14,3,33,DAP
28,52,64,Red,Cotton,16,13,30,14-35-14
22,72,32,Red,Ground Nuts,26,0,16,DAP
26,72,35,Black,Oil seeds,26,0,15,Urea
29,51,28,Black,Oil seeds,19,7,13,20-20
30,53,65,Red,Cotton,16,9,33,DAP
36,58,33,Clayey,Pulses,34,7,16,DAP
29,54,43,Sandy,Barley,11,16,39,14-35-14
38,60,64,Red,Cotton,20,15,21,17-17-17
26,51,48,Loamy,Sugarcane,16,4,50,20-20
33,61,39,Sandy,Barley,6,0,22,28-28
26,63,39,Clayey,Pulses,14,16,33,14-35-14
27,59,47,Black,Sugarcane,12,4,19,20-20
32,55,27,Red,Ground Nuts,12,0,16,DAP
36,63,31,Black,Oil seeds,0,0,20,DAP
20,64,29,Clayey,Pulses,14,1,16,28-28
32,61,60,Red,Cotton,18,14,18,17-17-17
30,53,42,Sandy,Millets,27,0,6,20-20
36,67,32,Red,Tobacco,17,0,17,28-28
27,64,44,Clayey,Paddy,7,28,31,10-26-26
42,66,48,Loamy,Wheat,35,0,20,Urea
30,52,50,Loamy,Sugarcane,21,7,17,Urea
28,69,39,Black,Oil seeds,13,14,33,14-35-14
38,70,43,Sandy,Barley,19,11,27,28-28
26,55,36,Sandy,Millets,29,0,11,Urea
31,56,63,Black,Cotton,22,3,48,28-28
30,61,37,Clayey,Pulses,16,17,31,14-35-14
32,49,51,Sandy,Barley,10,24,27,10-26-26
28,55,46,Loamy,Sugarcane,5,6,21,20-20
34,52,35,Black,Oil seeds,21,0,42,Urea
29,65,30,Red,Tobacco,10,23,26,10-26-26
32,68,31,Clayey,Pulses,8,29,22,10-26-26
23,61,51,Black,Sugarcane,14,5,21,DAP
37,41,43,Red,Ground Nuts,7,28,26,10-26-26
21,62,37,Clayey,Pulses,10,28,30,10-26-26
27,56,41,Black,Oil seeds,11,1,28,20-20
27,57,62,Loamy,Cotton,16,17,33,14-35-14
25,66,63,Black,Cotton,8,28,22,10-26-26
29,58,36,Sandy,Maize,21,8,16,Urea
27,55,31,Red,Ground Nuts,21,9,14,Urea
23,68,64,Loamy,Sugarcane,17,17,35,14-35-14
31,61,50,Loamy,Wheat,24,6,22,Urea
32,54,48,Sandy,Barley,12,0,43,DAP
29,65,41,Clayey,Paddy,14,11,33,14-35-14
32,61,32,Black,Oil seeds,17,14,36,14-35-14
28,58,64,Red,Cotton,22,11,18,DAP
31,63,23,Red,Tobacco,33,0,18,28-28
31,51,28,Clayey,Pulses,11,12,34,14-35-14
32,64,40,Clayey,Pulses,41,0,30,28-28
41,52,35,Black,Oil seeds,11,17,35,14-35-14
31,48,37,Black,Oil seeds,14,8,30,28-28
31,58,65,Loamy,Cotton,9,1,25,28-28
26,59,42,Clayey,Pulses,7,0,19,20-20
26,52,33,Clayey,Pulses,8,24,21,10-26-26
32,54,39,Sandy,Maize,23,0,15,28-28
28,64,57,Black,Sugarcane,14,20,16,17-17-17
28,61,26,Red,Ground Nuts,24,0,0,Urea
29,48,26,Clayey,Pulses,18,11,0,28-28
27,59,35,Sandy,Millets,21,1,17,20-20
31,51,37,Clayey,Pulses,16,17,30,14-35-14
27,49,39,Red,Ground Nuts,40,6,19,DAP
29,48,28,Sandy,Maize,15,13,30,14-35-14
26,52,33,Clayey,Pulses,28,0,16,20-20
29,60,47,Clayey,Paddy,29,13,0,Urea
31,63,50,Black,Sugarcane,16,16,31,14-35-14
28,61,36,Red,Ground Nuts,15,2,30,28-28
26,64,44,Black,Millets,33,0,31,Urea
25,73,40,Red,Ground Nuts,26,5,0,Urea
28,60,47,Black,Millets,15,1,0,28-28
31,70,42,Loamy,Sugarcane,20,14,19,17-17-17
29,54,41,Clayey,Pulses,12,16,4,28-28
30,58,28,Black,Oil seeds,17,16,35,14-35-14
23,66,46,Sandy,Barley,21,6,0,Urea
29,57,39,Sandy,Millets,12,0,14,28-28
34,57,40,Sandy,Barley,20,18,37,20-20
24,52,37,Clayey,Pulses,9,29,24,10-26-26
32,72,43,Clayey,Paddy,15,2,8,20-20
22,58,63,Black,Cotton,21,9,18,Urea
34,58,27,Clayey,Pulses,21,15,20,Urea
29,72,49,Loamy,Wheat,29,15,13,20-20
29,60,58,Sandy,Maize,0,0,18,28-28
28,55,33,Black,Oil seeds,1,0,23,20-20
27,53,39,Sandy,Maize,34,3,28,28-28
27,57,36,Sandy,Millets,21,0,26,Urea
33,59,36,Black,Oil seeds,16,16,31,14-35-14
27,49,28,Clayey,Pulses,17,11,36,14-35-14
38,59,53,Loamy,Wheat,21,0,5,Urea
27,59,17,Sandy,Maize,21,1,6,Urea
35,63,49,Loamy,Wheat,34,3,38,DAP
30,52,30,Clayey,Pulses,13,23,26,10-26-26
34,53,42,Clayey,Paddy,30,12,18,Urea
31,73,33,Red,Tobacco,27,6,26,28-28
29,57,39,Clayey,Pulses,19,17,16,17-17-17
29,56,33,Clayey,Pulses,30,18,22,Urea
27,63,31,Black,Oil seeds,37,7,11,20-20
39,60,51,Loamy,Wheat,9,26,29,10-26-26
26,58,39,Loamy,Sugarcane,14,4,32,20-20
33,55,45,Sandy,Barley,5,8,30,28-28
33,42,34,Clayey,Pulses,21,0,7,Urea
31,56,37,Clayey,Pulses,5,0,31,28-28
33,70,27,Red,Tobacco,7,23,26,10-26-26
28,58,37,Loamy,Sugarcane,21,10,30,Urea
35,54,33,Black,Oil seeds,11,13,37,14-35-14
36,57,60,Red,Cotton,18,0,21,DAP
29,57,33,Red,Tobacco,12,25,29,10-26-26
29,66,62,Black,Cotton,18,15,14,17-17-17
30,63,48,Clayey,Paddy,26,0,0,Urea
30,67,34,Black,Oil seeds,15,17,32,14-35-14
34,73,52,Loamy,Wheat,29,8,25,28-28
34,54,41,Sandy,Barley,13,26,27,10-26-26
36,56,27,Sandy,Barley,20,6,26,20-20
27,56,44,Sandy,Barley,13,15,33,14-35-14
36,61,41,Sandy,Barley,6,3,33,28-28
29,56,56,Black,Sugarcane,12,2,0,20-20
33,50,54,Black,Sugarcane,21,0,8,Urea
25,61,33,Black,Millets,28,0,0,20-20
31,59,32,Red,Tobacco,24,13,49,28-28
24,57,71,Loamy,Sugarcane,39,1,8,Urea
30,64,40,Black,Oil seeds,38,0,47,Urea
37,68,37,Red,Ground Nuts,14,0,13,28-28
33,62,35,Black,Millets,29,0,21,Urea
28,59,62,Red,Cotton,9,0,23,DAP
32,66,32,Red,Tobacco,8,0,41,28-28
40,65,55,Loamy,Wheat,7,28,27,10-26-26
34,60,30,Red,Tobacco,21,11,0,Urea
32,56,46,Clayey,Paddy,0,5,10,28-28
26,58,29,Clayey,Pulses,21,2,23,Urea
22,45,35,Clayey,Pulses,21,8,11,Urea
35,66,35,Red,Tobacco,7,0,18,28-28
27,59,37,Black,Millets,45,0,16,Urea
29,60,51,Loamy,Sugarcane,17,13,30,14-35-14
29,52,41,Black,Millets,26,0,18,28-28
33,59,45,Clayey,Paddy,22,12,15,20-20
28,62,43,Sandy,Barley,12,5,18,28-28
33,62,51,Black,Sugarcane,0,8,16,DAP
27,56,40,Clayey,Pulses,28,0,1,28-28
25,58,68,Red,Cotton,14,0,52,DAP
23,45,33,Clayey,Pulses,17,15,39,14-35-14
25,61,63,Black,Cotton,12,3,24,DAP
37,61,46,Loamy,Wheat,21,2,41,Urea
29,57,34,Red,Ground Nuts,24,0,16,DAP
30,63,51,Loamy,Wheat,43,3,8,28-28
27,58,64,Red,Cotton,22,7,16,DAP
36,69,25,Red,Ground Nuts,28,9,0,Urea
26,58,32,Clayey,Pulses,19,0,16,20-20
31,61,41,Clayey,Paddy,11,27,22,10-26-26
27,56,45,Black,Millets,13,4,20,DAP
31,59,31,Clayey,Pulses,0,10,25,20-20
32,57,28,Black,Sugarcane,8,24,27,10-26-26
29,59,31,Black,Oil seeds,0,0,38,DAP
28,53,47,Sandy,Maize,22,9,0,28-28
30,71,39,Clayey,Paddy,19,4,21,DAP
35,63,50,Loamy,Sugarcane,16,13,33,14-35-14
29,63,30,Red,Tobacco,14,3,3,28-28
28,56,43,Loamy,Sugarcane,15,17,20,17-17-17
34,60,34,Red,Tobacco,10,2,13,28-28
26,55,33,Red,Ground Nuts,18,17,20,17-17-17
25,58,32,Black,Oil seeds,11,16,36,14-35-14
34,65,42,Sandy,Barley,17,17,12,17-17-17
26,53,66,Black,Cotton,16,15,22,17-17-17
28,63,48,Loamy,Wheat,39,10,20,DAP
26,45,36,Clayey,Pulses,21,4,27,Urea
30,62,32,Sandy,Barley,12,0,15,28-28
25,43,35,Clayey,Pulses,14,13,40,14-35-14
29,60,45,Sandy,Millets,23,0,5,Urea
37,71,31,Red,Tobacco,0,22,26,DAP
28,58,32,Red,Tobacco,31,9,19,DAP
31,60,34,Red,Tobacco,24,0,26,28-28
31,60,63,Red,Cotton,15,12,31,14-35-14
28,76,50,Loamy,Wheat,8,26,25,10-26-26
27,61,41,Sandy,Barley,19,14,15,17-17-17
26,61,35,Clayey,Paddy,17,11,10,28-28
24,62,34,Clayey,Pulses,23,0,22,20-20
36,49,51,Loamy,Wheat,36,0,16,DAP
29,56,40,Sandy,Maize,14,14,33,14-35-14
31,64,36,Clayey,Paddy,13,11,34,14-35-14
28,59,41,Black,Millets,21,0,31,Urea
29,58,63,Red,Cotton,24,3,40,28-28
27,53,35,Red,Ground Nuts,22,3,5,28-28
32,61,33,Clayey,Pulses,23,0,13,28-28
34,57,47,Sandy,Barley,4,11,23,28-28
32,63,30,Red,Tobacco,20,15,16,17-17-17
30,47,65,Loamy,Cotton,20,19,12,17-17-17
29,62,34,Sandy,Millets,24,0,22,28-28
33,60,39,Red,Ground Nuts,28,8,33,Urea
30,51,63,Loamy,Cotton,9,2,29,DAP
36,61,39,Red,Ground Nuts,21,0,16,DAP
31,67,47,Clayey,Paddy,10,0,45,20-20
27,55,31,Clayey,Pulses,7,23,25,10-26-26
30,53,66,Red,Cotton,15,8,29,20-20
31,59,32,Red,Tobacco,31,5,21,28-28
28,59,34,Clayey,Pulses,32,0,32,DAP
23,58,61,Red,Cotton,14,16,37,14-35-14
24,65,49,Loamy,Wheat,21,1,13,Urea
22,67,39,Red,Ground Nuts,21,8,22,Urea
30,60,45,Sandy,Millets,21,0,21,Urea
33,57,62,Loamy,Cotton,17,17,39,14-35-14
25,51,57,Sandy,Maize,11,17,35,14-35-14
27,63,43,Clayey,Pulses,21,0,12,28-28
25,57,63,Red,Cotton,13,13,37,14-35-14
28,58,30,Black,Oil seeds,25,0,24,28-28
31,67,60,Red,Cotton,3,0,23,DAP
32,62,30,Red,Tobacco,14,18,22,17-17-17
30,54,44,Sandy,Millets,37,0,16,DAP
24,54,37,Loamy,Sugarcane,4,4,0,20-20
31,64,60,Red,Cotton,10,6,26,DAP
30,59,48,Clayey,Paddy,25,0,17,28-28
38,63,50,Loamy,Wheat,11,15,32,14-35-14
31,51,34,Red,Ground Nuts,22,0,49,Urea
31,49,42,Sandy,Millets,20,0,0,28-28
25,60,36,Black,Millets,18,0,27,DAP
37,63,30,Black,Oil seeds,21,3,3,Urea
29,66,40,Clayey,Paddy,42,11,14,28-28
30,59,64,Loamy,Cotton,15,13,33,14-35-14
30,66,40,Sandy,Maize,12,13,32,14-35-14
38,62,49,Loamy,Wheat,14,13,40,14-35-14
31,66,30,Red,Tobacco,0,5,22,28-28
22,53,30,Clayey,Pulses,30,1,24,Urea
29,59,67,Loamy,Cotton,23,8,19,DAP
29,57,61,Red,Cotton,13,12,31,14-35-14
29,63,46,Sandy,Maize,21,0,22,28-28
29,51,37,Clayey,Pulses,17,2,3,20-20
34,57,53,Loamy,Wheat,34,9,17,Urea
31,62,49,Loamy,Wheat,23,9,0,Urea
36,58,30,Black,Oil seeds,14,0,19,20-20
25,59,30,Black,Oil seeds,14,0,16,20-20
28,57,41,Black,Millets,26,0,42,DAP
26,70,62,Loamy,Cotton,21,10,23,Urea
24,56,62,Loamy,Sugarcane,7,0,1,20-20
29,58,34,Clayey,Pulses,21,7,8,Urea
24,48,38,Clayey,Pulses,18,0,24,DAP
26,60,38,Sandy,Millets,19,0,19,DAP
32,66,33,Red,Tobacco,17,0,18,28-28
29,53,43,Clayey,Paddy,37,9,16,DAP
28,63,34,Sandy,Millets,21,0,43,Urea
29,63,38,Sandy,Maize,21,0,27,Urea
30,59,47,Clayey,Paddy,16,11,10,28-28
31,54,28,Black,Oil seeds,16,13,33,14-35-14
34,63,36,Red,Tobacco,27,0,4,28-28
29,53,58,Loamy,Sugarcane,16,17,36,14-35-14
33,61,40,Sandy,Barley,10,17,16,DAP
30,57,32,Black,Oil seeds,13,14,40,14-35-14
32,64,31,Red,Tobacco,30,7,31,28-28
29,66,35,Red,Tobacco,24,20,40,Urea
35,60,56,Loamy,Wheat,34,0,15,28-28
33,41,48,Sandy,Barley,10,5,16,DAP
36,62,45,Sandy,Barley,11,0,31,28-28
39,64,51,Loamy,Wheat,27,0,38,DAP
23,54,66,Loamy,Cotton,16,7,21,20-20
34,67,49,Loamy,Wheat,37,2,0,Urea
22,56,76,Loamy,Sugarcane,29,0,19,DAP
35,62,34,Sandy,Barley,17,17,35,14-35-14
30,62,62,Red,Cotton,20,16,18,17-17-17
36,63,30,Black,Oil seeds,18,8,22,20-20
33,57,47,Loamy,Wheat,21,0,24,Urea
28,62,42,Sandy,Millets,19,1,2,20-20
31,54,41,Clayey,Paddy,38,4,16,DAP
27,47,37,Clayey,Pulses,15,13,37,14-35-14
32,59,61,Red,Cotton,13,10,49,20-20
31,49,59,Black,Cotton,7,5,1,28-28
29,59,30,Clayey,Pulses,25,9,6,20-20
35,54,46,Loamy,Wheat,15,14,15,17-17-17
29,63,34,Red,Ground Nuts,25,2,4,Urea
28,57,35,Sandy,Millets,23,0,9,28-28
36,59,51,Loamy,Wheat,10,0,10,28-28
30,58,44,Clayey,Paddy,22,5,8,20-20
26,52,65,Red,Cotton,13,0,16,DAP
33,59,34,Red,Tobacco,22,2,5,28-28
30,55,41,Sandy,Millets,21,0,52,Urea
32,60,30,Clayey,Pulses,26,6,11,Urea
29,62,61,Loamy,Cotton,11,11,39,14-35-14
33,59,33,Red,Tobacco,41,0,2,28-28
33,61,50,Loamy,Wheat,16,5,16,DAP
29,58,41,Sandy,Millets,31,1,0,20-20
29,76,55,Loamy,Wheat,48,5,16,Urea
32,61,67,Black,Cotton,32,11,22,DAP
29,59,43,Black,Sugarcane,21,0,0,Urea
37,66,47,Loamy,Wheat,12,9,12,28-28
33,51,29,Clayey,Pulses,21,1,17,Urea
30,60,36,Clayey,Paddy,33,0,0,Urea
26,60,50,Loamy,Wheat,21,15,29,28-28
35,57,34,Clayey,Paddy,5,1,0,28-28
27,53,38,Sandy,Millets,21,0,29,Urea
36,62,30,Red,Tobacco,46,0,0,28-28
36,55,49,Loamy,Wheat,35,5,20,Urea
28,67,49,Loamy,Wheat,21,0,0,20-20
27,46,51,Loamy,Sugarcane,17,17,21,17-17-17
33,52,59,Loamy,Sugarcane,5,0,26,20-20
30,60,35,Sandy,Millets,11,16,31,14-35-14
33,59,35,Sandy,Millets,21,0,11,Urea
23,49,35,Clayey,Pulses,12,0,16,DAP
33,63,36,Black,Millets,9,1,27,DAP
21,68,31,Black,Oil seeds,27,5,30,20-20
27,65,42,Black,Sugarcane,33,2,16,DAP
27,69,46,Loamy,Wheat,16,12,35,14-35-14
23,51,41,Clayey,Pulses,13,11,39,14-35-14
25,50,26,Black,Oil seeds,13,16,37,14-35-14
39,64,64,Black,Cotton,10,4,16,DAP
34,52,45,Sandy,Barley,8,10,28,DAP
29,54,35,Clayey,Pulses,16,14,15,17-17-17
29,62,62,Red,Cotton,17,17,30,14-35-14
27,65,43,Sandy,Barley,9,29,30,10-26-26
28,59,32,Sandy,Millets,26,2,16,28-28
27,53,31,Black,Oil seeds,37,4,24,DAP
30,67,48,Loamy,Wheat,21,9,0,Urea
27,58,37,Black,Millets,29,1,16,DAP
32,64,51,Loamy,Wheat,12,14,33,14-35-14
33,49,36,Sandy,Barley,8,0,24,DAP
20,51,40,Sandy,Barley,15,16,20,17-17-17
28,57,40,Black,Millets,22,0,26,Urea
35,60,36,Black,Oil seeds,13,16,34,14-35-14
30,65,60,Loamy,Sugarcane,20,19,21,17-17-17
26,58,38,Clayey,Pulses,0,0,16,DAP
35,67,61,Black,Sugarcane,21,0,4,Urea
29,54,33,Black,Millets,27,0,17,Urea
30,56,58,Loamy,Sugarcane,0,7,16,DAP
26,54,23,Red,Ground Nuts,0,4,13,28-28
30,48,43,Clayey,Paddy,21,0,18,Urea
33,57,41,Sandy,Barley,17,20,12,17-17-17
29,50,35,Black,Oil seeds,18,6,16,DAP
34,60,39,Red,Tobacco,12,24,22,10-26-26
25,45,44,Red,Ground Nuts,21,4,50,Urea
40,54,38,Sandy,Barley,16,0,18,DAP
37,72,36,Clayey,Paddy,15,13,37,14-35-14
34,63,50,Loamy,Sugarcane,5,4,33,20-20
31,57,53,Black,Sugarcane,16,16,38,14-35-14
33,54,43,Black,Millets,2,0,29,DAP
30,57,38,Sandy,Millets,17,0,31,20-20
33,65,32,Black,Oil seeds,8,0,0,20-20
31,57,44,Sandy,Millets,32,0,4,20-20
30,59,36,Sandy,Millets,29,1,16,DAP
37,63,32,Red,Tobacco,7,27,29,10-26-26
32,47,39,Loamy,Sugarcane,31,5,19,Urea
32,65,50,Sandy,Maize,12,16,36,14-35-14
33,63,32,Red,Tobacco,11,26,31,10-26-26
27,57,36,Sandy,Millets,23,0,25,20-20
32,63,51,Loamy,Wheat,32,7,0,Urea
32,59,20,Sandy,Maize,0,0,25,28-28
32,53,36,Clayey,Pulses,21,10,0,28-28
31,68,53,Loamy,Wheat,38,0,28,Urea
34,63,66,Red,Cotton,0,6,32,DAP
29,73,52,Loamy,Wheat,21,4,3,Urea
29,64,40,Clayey,Paddy,36,0,40,28-28
31,51,61,Loamy,Sugarcane,21,0,20,Urea
33,57,46,Loamy,Sugarcane,19,15,3,20-20
29,59,62,Loamy,Sugarcane,6,4,16,DAP
35,59,67,Loamy,Sugarcane,27,9,27,20-20
31,64,33,Red,Tobacco,4,7,19,28-28
36,56,38,Clayey,Paddy,15,17,34,14-35-14
27,53,37,Sandy,Millets,33,0,18,Urea
34,60,32,Red,Tobacco,30,0,20,DAP
34,58,37,Sandy,Millets,21,0,0,Urea
30,58,49,Sandy,Millets,18,0,37,DAP
30,62,26,Black,Sugarcane,12,11,37,14-35-14
28,49,34,Red,Ground Nuts,13,0,16,DAP
31,58,29,Red,Tobacco,0,16,32,28-28
36,62,30,Black,Oil seeds,14,11,39,14-35-14
30,58,49,Loamy,Sugarcane,21,0,0,Urea
29,57,39,Clayey,Pulses,23,6,41,Urea
39,64,51,Loamy,Wheat,19,4,17,20-20
32,50,33,Sandy,Maize,15,16,30,14-35-14
29,68,61,Loamy,Cotton,21,11,26,Urea
32,63,53,Loamy,Sugarcane,13,0,19,20-20
25,54,31,Red,Ground Nuts,18,18,20,17-17-17
27,58,27,Clayey,Pulses,8,29,23,10-26-26
32,52,38,Clayey,Pulses,39,6,29,DAP
26,57,43,Sandy,Millets,24,0,5,Urea
27,67,40,Black,Sugarcane,7,2,21,20-20
25,63,45,Loamy,Sugarcane,17,16,40,14-35-14
28,57,62,Loamy,Cotton,12,13,34,14-35-14
28,44,64,Red,Cotton,25,8,27,20-20
34,62,66,Black,Sugarcane,28,8,1,20-20
29,72,31,Black,Oil seeds,14,15,34,14-35-14
31,55,48,Sandy,Maize,29,5,10,Urea
28,52,52,Loamy,Sugarcane,26,10,24,28-28
28,53,34,Sandy,Barley,17,12,36,14-35-14
28,62,64,Black,Cotton,15,15,16,17-17-17
22,59,34,Red,Ground Nuts,17,4,21,DAP
33,58,30,Black,Oil seeds,16,15,30,14-35-14
28,60,39,Black,Millets,40,0,9,20-20
26,56,28,Red,Ground Nuts,31,12,1,28-28
33,60,42,Clayey,Paddy,22,0,23,28-28
30,48,62,Red,Cotton,14,13,39,14-35-14
31,57,62,Red,Cotton,15,16,19,17-17-17
34,65,47,Red,Ground Nuts,21,0,26,Urea
23,62,64,Loamy,Cotton,12,17,35,14-35-14
34,60,64,Red,Cotton,15,15,36,14-35-14
31,51,36,Sandy,Millets,33,0,43,Urea
30,65,52,Loamy,Sugarcane,19,19,12,17-17-17
28,57,35,Black,Oil seeds,0,3,35,20-20
26,47,38,Sandy,Barley,1,0,11,28-28
29,61,42,Sandy,Millets,21,0,10,Urea
33,73,64,Black,Cotton,29,6,31,DAP
29,65,65,Loamy,Cotton,31,6,24,20-20
31,58,31,Red,Tobacco,18,15,32,DAP
30,60,38,Sandy,Millets,21,1,8,Urea
30,57,40,Red,Ground Nuts,18,16,19,17-17-17
29,61,55,Loamy,Sugarcane,0,0,16,DAP
28,55,34,Black,Oil seeds,33,7,25,Urea
31,56,33,Sandy,Millets,21,1,25,Urea
34,63,23,Sandy,Millets,51,0,29,Urea
31,56,52,Loamy,Sugarcane,16,19,15,17-17-17
30,60,27,Red,Tobacco,22,0,29,Urea
27,65,61,Red,Cotton,16,15,15,17-17-17
35,57,29,Black,Oil seeds,19,0,16,DAP
30,66,50,Loamy,Wheat,42,2,20,Urea
31,68,29,Black,Oil seeds,7,1,16,DAP
31,57,46,Clayey,Paddy,32,10,20,Urea
32,58,35,Clayey,Pulses,16,12,39,14-35-14
30,60,41,Sandy,Millets,26,0,5,20-20
33,65,42,Sandy,Barley,19,17,17,17-17-17
27,58,47,Loamy,Sugarcane,38,3,16,DAP
26,63,65,Black,Cotton,20,15,22,17-17-17
27,58,41,Clayey,Pulses,16,16,38,14-35-14
28,59,48,Sandy,Maize,12,7,28,28-28
26,61,50,Loamy,Wheat,0,11,6,28-28
28,67,40,Clayey,Paddy,22,5,22,DAP
32,59,33,Black,Oil seeds,16,1,20,DAP
29,58,67,Black,Cotton,27,1,22,DAP
34,46,35,Black,Oil seeds,34,1,52,20-20
28,55,40,Black,Millets,3,1,0,28-28
32,60,66,Black,Cotton,12,3,19,DAP
